"Year","Month","SettlementPoint","Price"
2019,10,"LZ_AEN",29.2804435483871
2019,10,"LZ_CPS",33.5536021505376
2019,10,"LZ_HOUSTON",30.6423790322581
2019,10,"LZ_LCRA",29.0158064516129
2019,10,"LZ_NORTH",28.7329435483871
2019,10,"LZ_RAYBN",28.5543817204301
2019,10,"LZ_SOUTH",32.9421102150538
2019,10,"LZ_WEST",49.3833602150538
2019,11,"HB_BUSAVG",23.468375
2019,11,"HB_HOUSTON",24.0215
2019,11,"HB_HUBAVG",23.2572361111111
2019,11,"HB_NORTH",23.6286111111111
2019,11,"HB_PAN",11.6612916666667
2019,11,"HB_SOUTH",23.7185555555556
2019,11,"HB_WEST",21.6602638888889
2019,11,"LZ_AEN",24.4080138888889
2019,11,"LZ_CPS",25.5751388888889
2019,11,"LZ_HOUSTON",24.1816111111111
2019,11,"LZ_LCRA",24.4852222222222
2019,11,"LZ_NORTH",24.1536111111111
2019,11,"LZ_RAYBN",24.5175694444444
2019,11,"LZ_SOUTH",25.8037083333333
2019,11,"LZ_WEST",49.3408472222222
2019,12,"HB_BUSAVG",18.7150806451613
2019,12,"HB_HOUSTON",18.6725
2019,12,"HB_HUBAVG",18.623373655914
2019,12,"HB_NORTH",18.7319892473118
2019,12,"HB_PAN",8.81724462365591
2019,12,"HB_SOUTH",18.9525134408602
2019,12,"HB_WEST",18.1364247311828
2019,12,"LZ_AEN",19.0517069892473
2019,12,"LZ_CPS",19.9978629032258
2019,12,"LZ_HOUSTON",18.9198521505376
2019,12,"LZ_LCRA",19.4568817204301
2019,12,"LZ_NORTH",19.0068010752688
2019,12,"LZ_RAYBN",19.0850672043011
2019,12,"LZ_SOUTH",19.7868817204301
2019,12,"LZ_WEST",39.5025940860215
